Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
313, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
314, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
315, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
316, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
317, 780, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 
318, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
319, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
320, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
321, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
322, 777, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
323, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
324, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
325, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
326, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
327, 775, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 
328, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
329, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
330, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
331, 772, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
332, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
333, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
334, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
335, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
336, 769, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 
337, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
338, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
339, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
340, 766, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
