Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fout1[27..18] =, fout1[27], fout1[26], fout1[25], fout1[24], fout1[23], fout1[22], fout1[21], fout1[20], fout1[19], fout1[18],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Group =, fout20, fout21, fout22, fout23, fout24, fout25, fout26, fout27,  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tri[9..0] =, tri[9], tri[8], tri[7], tri[6], tri[5], tri[4], tri[3], tri[2], tri[1], tri[0],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], fout1[27..18], fout1[27], fout1[26], fout1[25], fout1[24], fout1[23], fout1[22], fout1[21], fout1[20], fout1[19], fout1[18], Group, fout20, fout21, fout22, fout23, fout24, fout25, fout26, fout27, tri[9..0], tri[9], tri[8], tri[7], tri[6], tri[5], tri[4], tri[3], tri[2], tri[1], tri[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
1203,678,1,0,1,0,1,0,0,1,1,0,460,0,1,1,1,0,0,1,1,0,0,44,0,0,1,0,1,1,0,0,620,1,0,0,1,1,0,1,1,0,0, 
1204,678,1,0,1,0,1,0,0,1,1,0,461,0,1,1,1,0,0,1,1,0,1,204,1,1,0,0,1,1,0,0,618,1,0,0,1,1,0,1,0,1,0, 
1205,675,1,0,1,0,1,0,0,0,1,1,462,0,1,1,1,0,0,1,1,1,0,76,0,1,0,0,1,1,0,0,616,1,0,0,1,1,0,1,0,0,0, 
1206,672,1,0,1,0,1,0,0,0,0,0,462,0,1,1,1,0,0,1,1,1,0,140,1,0,0,0,1,1,0,0,614,1,0,0,1,1,0,0,1,1,0, 
1207,669,1,0,1,0,0,1,1,1,0,1,463,0,1,1,1,0,0,1,1,1,1,140,1,0,0,0,1,1,0,0,612,1,0,0,1,1,0,0,1,0,0, 
1208,666,1,0,1,0,0,1,1,0,1,0,464,0,1,1,1,0,1,0,0,0,0,12,0,0,0,0,1,1,0,0,610,1,0,0,1,1,0,0,0,1,0, 
1209,663,1,0,1,0,0,1,0,1,1,1,465,0,1,1,1,0,1,0,0,0,1,244,1,1,1,1,0,1,0,0,610,1,0,0,1,1,0,0,0,1,0, 
1210,663,1,0,1,0,0,1,0,1,1,1,466,0,1,1,1,0,1,0,0,1,0,116,0,1,1,1,0,1,0,0,608,1,0,0,1,1,0,0,0,0,0, 
1211,660,1,0,1,0,0,1,0,1,0,0,466,0,1,1,1,0,1,0,0,1,0,180,1,0,1,1,0,1,0,0,606,1,0,0,1,0,1,1,1,1,0, 
1212,657,1,0,1,0,0,1,0,0,0,1,467,0,1,1,1,0,1,0,0,1,1,180,1,0,1,1,0,1,0,0,604,1,0,0,1,0,1,1,1,0,0, 
1213,654,1,0,1,0,0,0,1,1,1,0,468,0,1,1,1,0,1,0,1,0,0,52,0,0,1,1,0,1,0,0,602,1,0,0,1,0,1,1,0,1,0, 
1214,651,1,0,1,0,0,0,1,0,1,1,469,0,1,1,1,0,1,0,1,0,1,212,1,1,0,1,0,1,0,0,602,1,0,0,1,0,1,1,0,1,0, 
1215,651,1,0,1,0,0,0,1,0,1,1,470,0,1,1,1,0,1,0,1,1,0,84,0,1,0,1,0,1,0,0,600,1,0,0,1,0,1,1,0,0,0, 
1216,648,1,0,1,0,0,0,1,0,0,0,471,0,1,1,1,0,1,0,1,1,1,148,1,0,0,1,0,1,0,0,598,1,0,0,1,0,1,0,1,1,0, 
1217,645,1,0,1,0,0,0,0,1,0,1,471,0,1,1,1,0,1,0,1,1,1,20,0,0,0,1,0,1,0,0,596,1,0,0,1,0,1,0,1,0,0, 
1218,642,1,0,1,0,0,0,0,0,1,0,472,0,1,1,1,0,1,1,0,0,0,20,0,0,0,1,0,1,0,0,594,1,0,0,1,0,1,0,0,1,0, 
1219,639,1,0,0,1,1,1,1,1,1,1,473,0,1,1,1,0,1,1,0,0,1,228,1,1,1,0,0,1,0,0,592,1,0,0,1,0,1,0,0,0,0, 
1220,636,1,0,0,1,1,1,1,1,0,0,474,0,1,1,1,0,1,1,0,1,0,100,0,1,1,0,0,1,0,0,592,1,0,0,1,0,1,0,0,0,0, 
1221,636,1,0,0,1,1,1,1,1,0,0,475,0,1,1,1,0,1,1,0,1,1,164,1,0,1,0,0,1,0,0,590,1,0,0,1,0,0,1,1,1,0, 
1222,633,1,0,0,1,1,1,1,0,0,1,476,0,1,1,1,0,1,1,1,0,0,36,0,0,1,0,0,1,0,0,588,1,0,0,1,0,0,1,1,0,0, 
1223,630,1,0,0,1,1,1,0,1,1,0,476,0,1,1,1,0,1,1,1,0,0,196,1,1,0,0,0,1,0,0,586,1,0,0,1,0,0,1,0,1,0, 
1224,627,1,0,0,1,1,1,0,0,1,1,477,0,1,1,1,0,1,1,1,0,1,196,1,1,0,0,0,1,0,0,584,1,0,0,1,0,0,1,0,0,0, 
1225,624,1,0,0,1,1,1,0,0,0,0,478,0,1,1,1,0,1,1,1,1,0,68,0,1,0,0,0,1,0,0,582,1,0,0,1,0,0,0,1,1,0, 
1226,621,1,0,0,1,1,0,1,1,0,1,479,0,1,1,1,0,1,1,1,1,1,132,1,0,0,0,0,1,0,0,582,1,0,0,1,0,0,0,1,1,0, 
1227,621,1,0,0,1,1,0,1,1,0,1,480,0,1,1,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,580,1,0,0,1,0,0,0,1,0,0, 
1228,618,1,0,0,1,1,0,1,0,1,0,480,0,1,1,1,1,0,0,0,0,0,248,1,1,1,1,1,0,0,0,578,1,0,0,1,0,0,0,0,1,0, 
1229,615,1,0,0,1,1,0,0,1,1,1,481,0,1,1,1,1,0,0,0,0,1,248,1,1,1,1,1,0,0,0,576,1,0,0,1,0,0,0,0,0,0, 
1230,612,1,0,0,1,1,0,0,1,0,0,482,0,1,1,1,1,0,0,0,1,0,120,0,1,1,1,1,0,0,0,574,1,0,0,0,1,1,1,1,1,0, 
1231,609,1,0,0,1,1,0,0,0,0,1,483,0,1,1,1,1,0,0,0,1,1,184,1,0,1,1,1,0,0,0,574,1,0,0,0,1,1,1,1,1,0, 
1232,609,1,0,0,1,1,0,0,0,0,1,484,0,1,1,1,1,0,0,1,0,0,56,0,0,1,1,1,0,0,0,572,1,0,0,0,1,1,1,1,0,0, 
1233,605,1,0,0,1,0,1,1,1,0,1,485,0,1,1,1,1,0,0,1,0,1,216,1,1,0,1,1,0,0,0,570,1,0,0,0,1,1,1,0,1,0, 
1234,602,1,0,0,1,0,1,1,0,1,0,485,0,1,1,1,1,0,0,1,0,1,88,0,1,0,1,1,0,0,0,568,1,0,0,0,1,1,1,0,0,0, 
1235,599,1,0,0,1,0,1,0,1,1,1,486,0,1,1,1,1,0,0,1,1,0,88,0,1,0,1,1,0,0,0,566,1,0,0,0,1,1,0,1,1,0, 
1236,596,1,0,0,1,0,1,0,1,0,0,487,0,1,1,1,1,0,0,1,1,1,152,1,0,0,1,1,0,0,0,564,1,0,0,0,1,1,0,1,0,0, 
1237,593,1,0,0,1,0,1,0,0,0,1,488,0,1,1,1,1,0,1,0,0,0,24,0,0,0,1,1,0,0,0,564,1,0,0,0,1,1,0,1,0,0, 
1238,593,1,0,0,1,0,1,0,0,0,1,489,0,1,1,1,1,0,1,0,0,1,232,1,1,1,0,1,0,0,0,562,1,0,0,0,1,1,0,0,1,0, 
1239,590,1,0,0,1,0,0,1,1,1,0,489,0,1,1,1,1,0,1,0,0,1,104,0,1,1,0,1,0,0,0,560,1,0,0,0,1,1,0,0,0,0, 
1240,587,1,0,0,1,0,0,1,0,1,1,490,0,1,1,1,1,0,1,0,1,0,104,0,1,1,0,1,0,0,0,558,1,0,0,0,1,0,1,1,1,0, 
1241,584,1,0,0,1,0,0,1,0,0,0,491,0,1,1,1,1,0,1,0,1,1,168,1,0,1,0,1,0,0,0,556,1,0,0,0,1,0,1,1,0,0, 
1242,581,1,0,0,1,0,0,0,1,0,1,492,0,1,1,1,1,0,1,1,0,0,40,0,0,1,0,1,0,0,0,556,1,0,0,0,1,0,1,1,0,0, 
1243,581,1,0,0,1,0,0,0,1,0,1,493,0,1,1,1,1,0,1,1,0,1,200,1,1,0,0,1,0,0,0,554,1,0,0,0,1,0,1,0,1,0, 
1244,578,1,0,0,1,0,0,0,0,1,0,494,0,1,1,1,1,0,1,1,1,0,72,0,1,0,0,1,0,0,0,552,1,0,0,0,1,0,1,0,0,0, 
1245,575,1,0,0,0,1,1,1,1,1,1,494,0,1,1,1,1,0,1,1,1,0,136,1,0,0,0,1,0,0,0,550,1,0,0,0,1,0,0,1,1,0, 
1246,571,1,0,0,0,1,1,1,0,1,1,495,0,1,1,1,1,0,1,1,1,1,136,1,0,0,0,1,0,0,0,548,1,0,0,0,1,0,0,1,0,0, 
1247,568,1,0,0,0,1,1,1,0,0,0,496,0,1,1,1,1,1,0,0,0,0,8,0,0,0,0,1,0,0,0,546,1,0,0,0,1,0,0,0,1,0, 
1248,565,1,0,0,0,1,1,0,1,0,1,497,0,1,1,1,1,1,0,0,0,1,240,1,1,1,1,0,0,0,0,546,1,0,0,0,1,0,0,0,1,0, 
1249,565,1,0,0,0,1,1,0,1,0,1,498,0,1,1,1,1,1,0,0,1,0,112,0,1,1,1,0,0,0,0,544,1,0,0,0,1,0,0,0,0,0, 
1250,562,1,0,0,0,1,1,0,0,1,0,498,0,1,1,1,1,1,0,0,1,0,176,1,0,1,1,0,0,0,0,542,1,0,0,0,0,1,1,1,1,0, 
1251,559,1,0,0,0,1,0,1,1,1,1,499,0,1,1,1,1,1,0,0,1,1,176,1,0,1,1,0,0,0,0,540,1,0,0,0,0,1,1,1,0,0, 
1252,556,1,0,0,0,1,0,1,1,0,0,500,0,1,1,1,1,1,0,1,0,0,48,0,0,1,1,0,0,0,0,538,1,0,0,0,0,1,1,0,1,0, 
1253,553,1,0,0,0,1,0,1,0,0,1,501,0,1,1,1,1,1,0,1,0,1,208,1,1,0,1,0,0,0,0,538,1,0,0,0,0,1,1,0,1,0, 
1254,553,1,0,0,0,1,0,1,0,0,1,502,0,1,1,1,1,1,0,1,1,0,80,0,1,0,1,0,0,0,0,536,1,0,0,0,0,1,1,0,0,0, 
1255,550,1,0,0,0,1,0,0,1,1,0,503,0,1,1,1,1,1,0,1,1,1,144,1,0,0,1,0,0,0,0,534,1,0,0,0,0,1,0,1,1,0, 
1256,546,1,0,0,0,1,0,0,0,1,0,503,0,1,1,1,1,1,0,1,1,1,16,0,0,0,1,0,0,0,0,532,1,0,0,0,0,1,0,1,0,0, 
1257,543,1,0,0,0,0,1,1,1,1,1,504,0,1,1,1,1,1,1,0,0,0,16,0,0,0,1,0,0,0,0,530,1,0,0,0,0,1,0,0,1,0, 
1258,540,1,0,0,0,0,1,1,1,0,0,505,0,1,1,1,1,1,1,0,0,1,224,1,1,1,0,0,0,0,0,528,1,0,0,0,0,1,0,0,0,0, 
1259,537,1,0,0,0,0,1,1,0,0,1,506,0,1,1,1,1,1,1,0,1,0,96,0,1,1,0,0,0,0,0,528,1,0,0,0,0,1,0,0,0,0, 
1260,537,1,0,0,0,0,1,1,0,0,1,507,0,1,1,1,1,1,1,0,1,1,160,1,0,1,0,0,0,0,0,526,1,0,0,0,0,0,1,1,1,0, 
1261,534,1,0,0,0,0,1,0,1,1,0,507,0,1,1,1,1,1,1,0,1,1,32,0,0,1,0,0,0,0,0,524,1,0,0,0,0,0,1,1,0,0, 
1262,531,1,0,0,0,0,1,0,0,1,1,508,0,1,1,1,1,1,1,1,0,0,32,0,0,1,0,0,0,0,0,522,1,0,0,0,0,0,1,0,1,0, 
1263,528,1,0,0,0,0,1,0,0,0,0,509,0,1,1,1,1,1,1,1,0,1,192,1,1,0,0,0,0,0,0,520,1,0,0,0,0,0,1,0,0,0, 
1264,525,1,0,0,0,0,0,1,1,0,1,510,0,1,1,1,1,1,1,1,1,0,64,0,1,0,0,0,0,0,0,520,1,0,0,0,0,0,1,0,0,0, 
1265,525,1,0,0,0,0,0,1,1,0,1,511,0,1,1,1,1,1,1,1,1,1,128,1,0,0,0,0,0,0,0,518,1,0,0,0,0,0,0,1,1,0, 
1266,521,1,0,0,0,0,0,1,0,0,1,512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,1,0,0,0,0,0,0,1,0,0, 
1267,505,0,1,1,1,1,1,1,0,0,1,512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,1,0,0,0,0,0,0,0,1,0, 
1268,508,0,1,1,1,1,1,1,1,0,0,513,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0, 
1269,511,0,1,1,1,1,1,1,1,1,1,514,1,0,0,0,0,0,0,0,1,0,128,1,0,0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0, 
1270,511,0,1,1,1,1,1,1,1,1,1,515,1,0,0,0,0,0,0,0,1,1,64,0,1,0,0,0,0,0,0,512,1,0,0,0,0,0,0,0,0,0, 
1271,511,0,1,1,1,1,1,1,1,1,1,516,1,0,0,0,0,0,0,1,0,0,192,1,1,0,0,0,0,0,0,514,1,0,0,0,0,0,0,0,1,0, 
1272,508,0,1,1,1,1,1,1,1,0,0,516,1,0,0,0,0,0,0,1,0,0,32,0,0,1,0,0,0,0,0,516,1,0,0,0,0,0,0,1,0,0, 
1273,505,0,1,1,1,1,1,1,0,0,1,517,1,0,0,0,0,0,0,1,0,1,32,0,0,1,0,0,0,0,0,518,1,0,0,0,0,0,0,1,1,0, 
1274,502,0,1,1,1,1,1,0,1,1,0,518,1,0,0,0,0,0,0,1,1,0,160,1,0,1,0,0,0,0,0,520,1,0,0,0,0,0,1,0,0,0, 
1275,498,0,1,1,1,1,1,0,0,1,0,519,1,0,0,0,0,0,0,1,1,1,96,0,1,1,0,0,0,0,0,520,1,0,0,0,0,0,1,0,0,0, 
1276,498,0,1,1,1,1,1,0,0,1,0,520,1,0,0,0,0,0,1,0,0,0,224,1,1,1,0,0,0,0,0,522,1,0,0,0,0,0,1,0,1,0, 
1277,495,0,1,1,1,1,0,1,1,1,1,521,1,0,0,0,0,0,1,0,0,1,16,0,0,0,1,0,0,0,0,524,1,0,0,0,0,0,1,1,0,0, 
1278,492,0,1,1,1,1,0,1,1,0,0,521,1,0,0,0,0,0,1,0,0,1,144,1,0,0,1,0,0,0,0,526,1,0,0,0,0,0,1,1,1,0, 
1279,489,0,1,1,1,1,0,1,0,0,1,522,1,0,0,0,0,0,1,0,1,0,144,1,0,0,1,0,0,0,0,528,1,0,0,0,0,1,0,0,0,0, 
1280,486,0,1,1,1,1,0,0,1,1,0,523,1,0,0,0,0,0,1,0,1,1,80,0,1,0,1,0,0,0,0,530,1,0,0,0,0,1,0,0,1,0, 
1281,483,0,1,1,1,1,0,0,0,1,1,524,1,0,0,0,0,0,1,1,0,0,208,1,1,0,1,0,0,0,0,530,1,0,0,0,0,1,0,0,1,0, 
1282,483,0,1,1,1,1,0,0,0,1,1,525,1,0,0,0,0,0,1,1,0,1,48,0,0,1,1,0,0,0,0,532,1,0,0,0,0,1,0,1,0,0, 
1283,480,0,1,1,1,1,0,0,0,0,0,525,1,0,0,0,0,0,1,1,0,1,176,1,0,1,1,0,0,0,0,534,1,0,0,0,0,1,0,1,1,0, 
1284,477,0,1,1,1,0,1,1,1,0,1,526,1,0,0,0,0,0,1,1,1,0,176,1,0,1,1,0,0,0,0,536,1,0,0,0,0,1,1,0,0,0, 
1285,473,0,1,1,1,0,1,1,0,0,1,527,1,0,0,0,0,0,1,1,1,1,112,0,1,1,1,0,0,0,0,538,1,0,0,0,0,1,1,0,1,0, 
1286,470,0,1,1,1,0,1,0,1,1,0,528,1,0,0,0,0,1,0,0,0,0,240,1,1,1,1,0,0,0,0,538,1,0,0,0,0,1,1,0,1,0, 
1287,470,0,1,1,1,0,1,0,1,1,0,529,1,0,0,0,0,1,0,0,0,1,8,0,0,0,0,1,0,0,0,540,1,0,0,0,0,1,1,1,0,0, 
1288,467,0,1,1,1,0,1,0,0,1,1,530,1,0,0,0,0,1,0,0,1,0,136,1,0,0,0,1,0,0,0,542,1,0,0,0,0,1,1,1,1,0, 
1289,464,0,1,1,1,0,1,0,0,0,0,530,1,0,0,0,0,1,0,0,1,0,72,0,1,0,0,1,0,0,0,544,1,0,0,0,1,0,0,0,0,0, 
1290,461,0,1,1,1,0,0,1,1,0,1,531,1,0,0,0,0,1,0,0,1,1,72,0,1,0,0,1,0,0,0,546,1,0,0,0,1,0,0,0,1,0, 
1291,458,0,1,1,1,0,0,1,0,1,0,532,1,0,0,0,0,1,0,1,0,0,200,1,1,0,0,1,0,0,0,548,1,0,0,0,1,0,0,1,0,0, 
1292,455,0,1,1,1,0,0,0,1,1,1,533,1,0,0,0,0,1,0,1,0,1,40,0,0,1,0,1,0,0,0,548,1,0,0,0,1,0,0,1,0,0, 
1293,455,0,1,1,1,0,0,0,1,1,1,534,1,0,0,0,0,1,0,1,1,0,168,1,0,1,0,1,0,0,0,550,1,0,0,0,1,0,0,1,1,0, 
1294,452,0,1,1,1,0,0,0,1,0,0,534,1,0,0,0,0,1,0,1,1,0,104,0,1,1,0,1,0,0,0,552,1,0,0,0,1,0,1,0,0,0, 
1295,448,0,1,1,1,0,0,0,0,0,0,535,1,0,0,0,0,1,0,1,1,1,104,0,1,1,0,1,0,0,0,554,1,0,0,0,1,0,1,0,1,0, 
1296,445,0,1,1,0,1,1,1,1,0,1,536,1,0,0,0,0,1,1,0,0,0,232,1,1,1,0,1,0,0,0,556,1,0,0,0,1,0,1,1,0,0, 
1297,442,0,1,1,0,1,1,1,0,1,0,537,1,0,0,0,0,1,1,0,0,1,24,0,0,0,1,1,0,0,0,556,1,0,0,0,1,0,1,1,0,0, 
1298,442,0,1,1,0,1,1,1,0,1,0,538,1,0,0,0,0,1,1,0,1,0,152,1,0,0,1,1,0,0,0,558,1,0,0,0,1,0,1,1,1,0, 
1299,439,0,1,1,0,1,1,0,1,1,1,539,1,0,0,0,0,1,1,0,1,1,88,0,1,0,1,1,0,0,0,560,1,0,0,0,1,1,0,0,0,0, 
1300,436,0,1,1,0,1,1,0,1,0,0,539,1,0,0,0,0,1,1,0,1,1,216,1,1,0,1,1,0,0,0,562,1,0,0,0,1,1,0,0,1,0, 
1301,433,0,1,1,0,1,1,0,0,0,1,540,1,0,0,0,0,1,1,1,0,0,216,1,1,0,1,1,0,0,0,564,1,0,0,0,1,1,0,1,0,0, 
1302,430,0,1,1,0,1,0,1,1,1,0,541,1,0,0,0,0,1,1,1,0,1,56,0,0,1,1,1,0,0,0,566,1,0,0,0,1,1,0,1,1,0, 
1303,427,0,1,1,0,1,0,1,0,1,1,542,1,0,0,0,0,1,1,1,1,0,184,1,0,1,1,1,0,0,0,566,1,0,0,0,1,1,0,1,1,0, 
1304,427,0,1,1,0,1,0,1,0,1,1,543,1,0,0,0,0,1,1,1,1,1,120,0,1,1,1,1,0,0,0,568,1,0,0,0,1,1,1,0,0,0, 
1305,424,0,1,1,0,1,0,1,0,0,0,543,1,0,0,0,0,1,1,1,1,1,248,1,1,1,1,1,0,0,0,570,1,0,0,0,1,1,1,0,1,0, 
1306,421,0,1,1,0,1,0,0,1,0,1,544,1,0,0,0,1,0,0,0,0,0,248,1,1,1,1,1,0,0,0,572,1,0,0,0,1,1,1,1,0,0, 
1307,418,0,1,1,0,1,0,0,0,1,0,545,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,574,1,0,0,0,1,1,1,1,1,0, 
1308,414,0,1,1,0,0,1,1,1,1,0,546,1,0,0,0,1,0,0,0,1,0,132,1,0,0,0,0,1,0,0,574,1,0,0,0,1,1,1,1,1,0, 
1309,414,0,1,1,0,0,1,1,1,1,0,547,1,0,0,0,1,0,0,0,1,1,68,0,1,0,0,0,1,0,0,576,1,0,0,1,0,0,0,0,0,0, 
1310,411,0,1,1,0,0,1,1,0,1,1,548,1,0,0,0,1,0,0,1,0,0,196,1,1,0,0,0,1,0,0,578,1,0,0,1,0,0,0,0,1,0, 
1311,408,0,1,1,0,0,1,1,0,0,0,548,1,0,0,0,1,0,0,1,0,0,36,0,0,1,0,0,1,0,0,580,1,0,0,1,0,0,0,1,0,0, 
1312,405,0,1,1,0,0,1,0,1,0,1,549,1,0,0,0,1,0,0,1,0,1,36,0,0,1,0,0,1,0,0,582,1,0,0,1,0,0,0,1,1,0, 
1313,402,0,1,1,0,0,1,0,0,1,0,550,1,0,0,0,1,0,0,1,1,0,164,1,0,1,0,0,1,0,0,584,1,0,0,1,0,0,1,0,0,0, 
1314,399,0,1,1,0,0,0,1,1,1,1,551,1,0,0,0,1,0,0,1,1,1,100,0,1,1,0,0,1,0,0,584,1,0,0,1,0,0,1,0,0,0, 
1315,399,0,1,1,0,0,0,1,1,1,1,552,1,0,0,0,1,0,1,0,0,0,228,1,1,1,0,0,1,0,0,586,1,0,0,1,0,0,1,0,1,0, 
1316,396,0,1,1,0,0,0,1,1,0,0,553,1,0,0,0,1,0,1,0,0,1,20,0,0,0,1,0,1,0,0,588,1,0,0,1,0,0,1,1,0,0, 
1317,393,0,1,1,0,0,0,1,0,0,1,553,1,0,0,0,1,0,1,0,0,1,148,1,0,0,1,0,1,0,0,590,1,0,0,1,0,0,1,1,1,0, 
1318,390,0,1,1,0,0,0,0,1,1,0,554,1,0,0,0,1,0,1,0,1,0,148,1,0,0,1,0,1,0,0,592,1,0,0,1,0,1,0,0,0,0, 
1319,387,0,1,1,0,0,0,0,0,1,1,555,1,0,0,0,1,0,1,0,1,1,84,0,1,0,1,0,1,0,0,594,1,0,0,1,0,1,0,0,1,0, 
1320,384,0,1,1,0,0,0,0,0,0,0,556,1,0,0,0,1,0,1,1,0,0,212,1,1,0,1,0,1,0,0,594,1,0,0,1,0,1,0,0,1,0, 
1321,384,0,1,1,0,0,0,0,0,0,0,557,1,0,0,0,1,0,1,1,0,1,52,0,0,1,1,0,1,0,0,596,1,0,0,1,0,1,0,1,0,0, 
1322,381,0,1,0,1,1,1,1,1,0,1,557,1,0,0,0,1,0,1,1,0,1,180,1,0,1,1,0,1,0,0,598,1,0,0,1,0,1,0,1,1,0, 
1323,378,0,1,0,1,1,1,1,0,1,0,558,1,0,0,0,1,0,1,1,1,0,180,1,0,1,1,0,1,0,0,600,1,0,0,1,0,1,1,0,0,0, 
1324,375,0,1,0,1,1,1,0,1,1,1,559,1,0,0,0,1,0,1,1,1,1,116,0,1,1,1,0,1,0,0,602,1,0,0,1,0,1,1,0,1,0, 
1325,372,0,1,0,1,1,1,0,1,0,0,560,1,0,0,0,1,1,0,0,0,0,244,1,1,1,1,0,1,0,0,602,1,0,0,1,0,1,1,0,1,0, 
1326,372,0,1,0,1,1,1,0,1,0,0,561,1,0,0,0,1,1,0,0,0,1,12,0,0,0,0,1,1,0,0,604,1,0,0,1,0,1,1,1,0,0, 
1327,369,0,1,0,1,1,1,0,0,0,1,562,1,0,0,0,1,1,0,0,1,0,140,1,0,0,0,1,1,0,0,606,1,0,0,1,0,1,1,1,1,0, 
1328,366,0,1,0,1,1,0,1,1,1,0,562,1,0,0,0,1,1,0,0,1,0,76,0,1,0,0,1,1,0,0,608,1,0,0,1,1,0,0,0,0,0, 
1329,363,0,1,0,1,1,0,1,0,1,1,563,1,0,0,0,1,1,0,0,1,1,76,0,1,0,0,1,1,0,0,610,1,0,0,1,1,0,0,0,1,0, 
1330,360,0,1,0,1,1,0,1,0,0,0,564,1,0,0,0,1,1,0,1,0,0,204,1,1,0,0,1,1,0,0,612,1,0,0,1,1,0,0,1,0,0, 
1331,357,0,1,0,1,1,0,0,1,0,1,565,1,0,0,0,1,1,0,1,0,1,44,0,0,1,0,1,1,0,0,612,1,0,0,1,1,0,0,1,0,0, 
1332,357,0,1,0,1,1,0,0,1,0,1,566,1,0,0,0,1,1,0,1,1,0,172,1,0,1,0,1,1,0,0,614,1,0,0,1,1,0,0,1,1,0, 
1333,354,0,1,0,1,1,0,0,0,1,0,566,1,0,0,0,1,1,0,1,1,0,108,0,1,1,0,1,1,0,0,616,1,0,0,1,1,0,1,0,0,0, 
1334,351,0,1,0,1,0,1,1,1,1,1,567,1,0,0,0,1,1,0,1,1,1,108,0,1,1,0,1,1,0,0,618,1,0,0,1,1,0,1,0,1,0, 
1335,348,0,1,0,1,0,1,1,1,0,0,568,1,0,0,0,1,1,1,0,0,0,236,1,1,1,0,1,1,0,0,620,1,0,0,1,1,0,1,1,0,0, 
1336,345,0,1,0,1,0,1,1,0,0,1,569,1,0,0,0,1,1,1,0,0,1,28,0,0,0,1,1,1,0,0,620,1,0,0,1,1,0,1,1,0,0, 
1337,345,0,1,0,1,0,1,1,0,0,1,570,1,0,0,0,1,1,1,0,1,0,156,1,0,0,1,1,1,0,0,622,1,0,0,1,1,0,1,1,1,0, 
1338,342,0,1,0,1,0,1,0,1,1,0,571,1,0,0,0,1,1,1,0,1,1,92,0,1,0,1,1,1,0,0,624,1,0,0,1,1,1,0,0,0,0, 
1339,339,0,1,0,1,0,1,0,0,1,1,571,1,0,0,0,1,1,1,0,1,1,220,1,1,0,1,1,1,0,0,626,1,0,0,1,1,1,0,0,1,0, 
1340,336,0,1,0,1,0,1,0,0,0,0,572,1,0,0,0,1,1,1,1,0,0,220,1,1,0,1,1,1,0,0,628,1,0,0,1,1,1,0,1,0,0, 
1341,333,0,1,0,1,0,0,1,1,0,1,573,1,0,0,0,1,1,1,1,0,1,60,0,0,1,1,1,1,0,0,630,1,0,0,1,1,1,0,1,1,0, 
1342,330,0,1,0,1,0,0,1,0,1,0,574,1,0,0,0,1,1,1,1,1,0,188,1,0,1,1,1,1,0,0,630,1,0,0,1,1,1,0,1,1,0, 
1343,330,0,1,0,1,0,0,1,0,1,0,575,1,0,0,0,1,1,1,1,1,1,124,0,1,1,1,1,1,0,0,632,1,0,0,1,1,1,1,0,0,0, 
1344,327,0,1,0,1,0,0,0,1,1,1,575,1,0,0,0,1,1,1,1,1,1,252,1,1,1,1,1,1,0,0,634,1,0,0,1,1,1,1,0,1,0, 
1345,324,0,1,0,1,0,0,0,1,0,0,576,1,0,0,1,0,0,0,0,0,0,252,1,1,1,1,1,1,0,0,636,1,0,0,1,1,1,1,1,0,0, 
1346,321,0,1,0,1,0,0,0,0,0,1,577,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,638,1,0,0,1,1,1,1,1,1,0, 
1347,318,0,1,0,0,1,1,1,1,1,0,578,1,0,0,1,0,0,0,0,1,0,130,1,0,0,0,0,0,1,0,638,1,0,0,1,1,1,1,1,1,0, 
1348,318,0,1,0,0,1,1,1,1,1,0,579,1,0,0,1,0,0,0,0,1,1,66,0,1,0,0,0,0,1,0,640,1,0,1,0,0,0,0,0,0,0, 
1349,316,0,1,0,0,1,1,1,1,0,0,580,1,0,0,1,0,0,0,1,0,0,194,1,1,0,0,0,0,1,0,642,1,0,1,0,0,0,0,0,1,0, 
