Groups:,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,
,,,,,,,,,,,,
Data:,,,,,,,,,,,,
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
391,1012,1,1,1,1,1,1,0,1,0,0, 
392,1011,1,1,1,1,1,1,0,0,1,1, 
393,1010,1,1,1,1,1,1,0,0,1,0, 
394,1009,1,1,1,1,1,1,0,0,0,1, 
395,1007,1,1,1,1,1,0,1,1,1,1, 
396,1006,1,1,1,1,1,0,1,1,1,0, 
397,1005,1,1,1,1,1,0,1,1,0,1, 
398,1004,1,1,1,1,1,0,1,1,0,0, 
399,1002,1,1,1,1,1,0,1,0,1,0, 
400,1001,1,1,1,1,1,0,1,0,0,1, 
401,999,1,1,1,1,1,0,0,1,1,1, 
402,998,1,1,1,1,1,0,0,1,1,0, 
403,996,1,1,1,1,1,0,0,1,0,0, 
404,995,1,1,1,1,1,0,0,0,1,1, 
405,993,1,1,1,1,1,0,0,0,0,1, 
406,992,1,1,1,1,1,0,0,0,0,0, 
407,990,1,1,1,1,0,1,1,1,1,0, 
408,988,1,1,1,1,0,1,1,1,0,0, 
409,987,1,1,1,1,0,1,1,0,1,1, 
410,984,1,1,1,1,0,1,1,0,0,0, 
411,983,1,1,1,1,0,1,0,1,1,1, 
412,981,1,1,1,1,0,1,0,1,0,1, 
413,979,1,1,1,1,0,1,0,0,1,1, 
414,977,1,1,1,1,0,1,0,0,0,1, 
415,975,1,1,1,1,0,0,1,1,1,1, 
416,973,1,1,1,1,0,0,1,1,0,1, 
417,971,1,1,1,1,0,0,1,0,1,1, 
418,969,1,1,1,1,0,0,1,0,0,1, 
419,967,1,1,1,1,0,0,0,1,1,1, 
420,964,1,1,1,1,0,0,0,1,0,0, 
421,963,1,1,1,1,0,0,0,0,1,1, 
422,960,1,1,1,1,0,0,0,0,0,0, 
423,957,1,1,1,0,1,1,1,1,0,1, 
424,955,1,1,1,0,1,1,1,0,1,1, 
425,952,1,1,1,0,1,1,1,0,0,0, 
426,951,1,1,1,0,1,1,0,1,1,1, 
427,947,1,1,1,0,1,1,0,0,1,1, 
428,946,1,1,1,0,1,1,0,0,1,0, 
429,942,1,1,1,0,1,0,1,1,1,0, 
430,941,1,1,1,0,1,0,1,1,0,1, 
431,937,1,1,1,0,1,0,1,0,0,1, 
432,935,1,1,1,0,1,0,0,1,1,1, 
433,932,1,1,1,0,1,0,0,1,0,0, 
434,930,1,1,1,0,1,0,0,0,1,0, 
435,926,1,1,1,0,0,1,1,1,1,0, 
436,923,1,1,1,0,0,1,1,0,1,1, 
437,921,1,1,1,0,0,1,1,0,0,1, 
438,917,1,1,1,0,0,1,0,1,0,1, 
439,915,1,1,1,0,0,1,0,0,1,1, 
440,911,1,1,1,0,0,0,1,1,1,1, 
441,909,1,1,1,0,0,0,1,1,0,1, 
442,905,1,1,1,0,0,0,1,0,0,1, 
443,903,1,1,1,0,0,0,0,1,1,1, 
444,899,1,1,1,0,0,0,0,0,1,1, 
445,897,1,1,1,0,0,0,0,0,0,1, 
446,893,1,1,0,1,1,1,1,1,0,1, 
447,891,1,1,0,1,1,1,1,0,1,1, 
448,887,1,1,0,1,1,1,0,1,1,1, 
449,885,1,1,0,1,1,1,0,1,0,1, 
450,880,1,1,0,1,1,1,0,0,0,0, 
451,876,1,1,0,1,1,0,1,1,0,0, 
452,874,1,1,0,1,1,0,1,0,1,0, 
453,869,1,1,0,1,1,0,0,1,0,1, 
454,867,1,1,0,1,1,0,0,0,1,1, 
455,863,1,1,0,1,0,1,1,1,1,1, 
456,860,1,1,0,1,0,1,1,1,0,0, 
457,856,1,1,0,1,0,1,1,0,0,0, 
458,853,1,1,0,1,0,1,0,1,0,1, 
459,849,1,1,0,1,0,1,0,0,0,1, 
460,846,1,1,0,1,0,0,1,1,1,0, 
461,841,1,1,0,1,0,0,1,0,0,1, 
462,839,1,1,0,1,0,0,0,1,1,1, 
463,834,1,1,0,1,0,0,0,0,1,0, 
464,829,1,1,0,0,1,1,1,1,0,1, 
465,827,1,1,0,0,1,1,1,0,1,1, 
466,822,1,1,0,0,1,1,0,1,1,0, 
467,819,1,1,0,0,1,1,0,0,1,1, 
468,814,1,1,0,0,1,0,1,1,1,0, 
469,812,1,1,0,0,1,0,1,1,0,0, 
470,807,1,1,0,0,1,0,0,1,1,1, 
471,804,1,1,0,0,1,0,0,1,0,0, 
472,799,1,1,0,0,0,1,1,1,1,1, 
473,796,1,1,0,0,0,1,1,1,0,0, 
474,791,1,1,0,0,0,1,0,1,1,1, 
475,789,1,1,0,0,0,1,0,1,0,1, 
476,783,1,1,0,0,0,0,1,1,1,1, 
477,778,1,1,0,0,0,0,1,0,1,0, 
478,775,1,1,0,0,0,0,0,1,1,1, 
479,770,1,1,0,0,0,0,0,0,1,0, 
480,767,1,0,1,1,1,1,1,1,1,1, 
481,762,1,0,1,1,1,1,1,0,1,0, 
482,759,1,0,1,1,1,1,0,1,1,1, 
483,753,1,0,1,1,1,1,0,0,0,1, 
